type,language,text,frequency
phrase,en,trends kayangkaya talaga,3
phrase,en,sa kpop very,3
phrase,en,volleyball ang galing,3
phrase,en,music galing,3
phrase,en,new music galing,3
phrase,en,music galing talaga,3
phrase,en,valid and lodi,3
phrase,en,petmalu pinoypride,3
phrase,en,and petmalu pinoypride,3
phrase,en,witty nofilter,3
phrase,en,ang witty nofilter,3
phrase,en,basketball solid,3
phrase,en,basketball solid talaga,3
phrase,en,ito na,3
phrase,en,na talaga,3
phrase,en,ito na talaga,3
phrase,en,and woah sembreak,3
phrase,en,love sb19 sobrang,3
phrase,en,trends wala,3
phrase,en,fashion trends wala,3
phrase,en,trends wala akong,3
phrase,en,satisfying talaga labyu,3
phrase,en,galing ng campus,3
phrase,en,on scholarships astig,3
phrase,en,angas napakahusay,3
phrase,en,sobrang angas napakahusay,3
phrase,en,ang nindot trendingnow,3
phrase,en,maisip classof2025,3
phrase,en,akong maisip classof2025,3
phrase,en,challenges deserve,3
phrase,en,viral challenges deserve,3
phrase,en,challenges deserve mo,3
phrase,en,about volleyball ang,3
phrase,en,impact labyu,3
phrase,en,genshin impact labyu,3
phrase,en,exams fire,3
phrase,en,life bussin,3
phrase,en,dorm life bussin,3
phrase,en,classes apaka,3
phrase,en,guys stan online,3
phrase,en,online classes apaka,3
phrase,en,classes apaka nice,3
phrase,en,goals af sana,3
phrase,en,music dope and,3
phrase,en,fresh yorme,3
phrase,en,so fresh yorme,3
phrase,en,fire talaga awit,3
phrase,en,valid talaga sana,3
phrase,en,astig and legit,3
phrase,en,challenges witty,3
phrase,en,viral challenges witty,3
phrase,en,challenges witty talaga,3
phrase,en,projects witty,3
phrase,en,group projects witty,3
phrase,en,witty talaga living,3
phrase,en,blackpink angas talaga,3
phrase,en,thesis saktongsakto and,3
phrase,en,saktongsakto and valid,3
phrase,en,pubg very vibe,3
phrase,en,and witty goalaf,3
phrase,en,grabe yung campus,3
phrase,en,events lit talaga,3
phrase,en,and kayangkaya twentytwentyfive,3
phrase,en,saktongsakto twentytwentyfive,3
phrase,en,talaga yung tropa,3
phrase,en,based and astig,3
phrase,en,fresh this,3
phrase,en,very fresh this,3
phrase,en,fresh this is,3
phrase,en,peak classof2025,3
phrase,en,and peak classof2025,3
phrase,en,saktongsakto talaga period,3
phrase,en,lodi talaga 1010,3
phrase,en,lit solid yarn,3
phrase,en,drama based and,3
phrase,en,charaught weekendvibes,3
phrase,en,undefeated af charaught,3
phrase,en,internships legit talaga,3
phrase,en,trends charaught,3
phrase,en,charaught trendingnow,3
phrase,en,fashion trends charaught,3
phrase,en,angas finals,3
phrase,en,parties undefeated,3
phrase,en,weekend parties undefeated,3
phrase,en,shops so satisfying,3
phrase,en,ang angas bestlife,3
phrase,en,awit weekendvibes,3
phrase,en,with ppop sobrang,3
phrase,en,peak rent,3
phrase,en,very peak rent,3
phrase,en,peak rent free,3
phrase,en,with bts astig,3
phrase,en,yung thesis kayangkaya,3
phrase,en,dramas weekendvibes,3
phrase,en,twitter dramas weekendvibes,3
phrase,en,dramas weekendvibes weekendvibes,3
phrase,en,sa freshies,3
phrase,en,angat sa freshies,3
phrase,en,volleyball lodi,3
phrase,en,volleyball lodi talaga,3
phrase,en,kayangkaya talaga sembreak,3
phrase,en,goals sheesh,3
phrase,en,so goals sheesh,3
phrase,en,majors witty,3
phrase,en,majors witty talaga,3
phrase,en,streaming saktongsakto and,3
phrase,en,impact ang petmalu,3
phrase,en,witty collegedays,3
phrase,en,vibe and witty,3
phrase,en,shops goalaf,3
phrase,en,coffee shops goalaf,3
phrase,en,shops goalaf goalaf,3
phrase,en,tiktok angas,3
phrase,en,tiktok angas talaga,3
phrase,en,dramas naol,3
phrase,en,twitter dramas naol,3
phrase,en,ang angas collegedays,3
phrase,en,anime so elite,3
phrase,en,life ang witty,3
phrase,en,ang witty ootd,3
phrase,en,esports ang solid,3
phrase,en,ang solid universitylife,3
phrase,en,parties swabe talaga,3
phrase,en,guys slayed valorant,3
phrase,en,love professors sobrang,3
phrase,en,for basketball sobrang,3
phrase,en,life nindot,3
phrase,en,dorm life nindot,3
phrase,en,life nindot talaga,3
phrase,en,nindot talaga sembreak,3
phrase,en,witty sheesh,3
phrase,en,sobrang witty sheesh,3
phrase,en,guys stan internships,3
phrase,en,sb19 solid talaga,3
phrase,en,cap sembreak,3
phrase,en,no cap sembreak,3
phrase,en,dope af labyu,3
phrase,en,volleyball nindot,3
phrase,en,volleyball nindot talaga,3
phrase,en,classes solid and,3
phrase,en,and solid classof2025,3
phrase,en,anime angas,3
phrase,en,angas talaga no,3
phrase,en,bts ang galing,3
phrase,en,ang galing pinoypride,3
phrase,en,peak wala,3
phrase,en,so peak wala,3
phrase,en,peak wala akong,3
phrase,en,majors trendingnow,3
phrase,en,projects legit,3
phrase,en,group projects legit,3
phrase,en,yarn universitylife,3
phrase,en,solid yarn universitylife,3
phrase,en,majors clean and,3
phrase,en,parties ang nindot,3
phrase,en,with streaming astig,3
phrase,en,thesis sembreak,3
phrase,en,thesis sembreak sembreak,3
phrase,en,esports aprub talaga,3
phrase,en,esports valid,3
phrase,en,scholarships sheesh,3
phrase,en,bts sobrang legit,3
phrase,en,projects sick,3
phrase,en,group projects sick,3
phrase,en,satisfying talaga napakahusay,3
phrase,en,valorant saktongsakto and,3
phrase,en,kayangkaya bestlife,3
phrase,en,streaming midtermseason,3
phrase,en,streaming midtermseason midtermseason,3
phrase,en,challenges sobrang petmalu,3
phrase,en,bts elite,3
phrase,en,yung memes nindot,3
phrase,en,memes nindot and,3
phrase,en,vibe no,3
phrase,en,very vibe no,3
phrase,en,vibe no cap,3
phrase,en,energy passingthevibe,3
phrase,en,character energy passingthevibe,3
phrase,en,yarn bestlife,3
phrase,en,solid yarn bestlife,3
phrase,en,blackpink passingthevibe,3
phrase,en,blackpink passingthevibe passingthevibe,3
phrase,en,goated angat,3
phrase,en,so goated angat,3
phrase,en,goated angat sa,3
phrase,en,awit goalaf,3
phrase,en,ppop understood,3
phrase,en,assignment ootd,3
phrase,en,ppop understood the,3
phrase,en,the assignment ootd,3
phrase,en,legit charot,3
phrase,en,so legit charot,3
phrase,en,legit charot lang,3
phrase,en,witty labyu,3
phrase,en,sobrang witty labyu,3
phrase,en,volleyball peak,3
phrase,en,dating yung volleyball,3
phrase,en,aprub talaga no,3
phrase,en,events serving,3
phrase,en,campus events serving,3
phrase,en,events serving looks,3
phrase,en,with internships ang,3
phrase,en,ang saktongsakto studentlife,3
phrase,en,goated wala,3
phrase,en,so goated wala,3
phrase,en,goated wala akong,3
phrase,en,woah and legit,3
phrase,en,music sick,3
phrase,en,new music sick,3
phrase,en,sa viral,3
phrase,en,angat sa viral,3
phrase,en,sa viral challenges,3
phrase,en,scholarships so fresh,3
phrase,en,peak thats,3
phrase,en,very peak thats,3
phrase,en,peak thats the,3
phrase,en,ang galing studentlife,3
phrase,en,ppop wala,3
phrase,en,ppop wala akong,3
phrase,en,fresh af sheesh,3
phrase,en,music charaught,3
phrase,en,new music charaught,3
phrase,en,trends witty,3
phrase,en,fashion trends witty,3
phrase,en,sb19 undefeated,3
phrase,en,goated bestlife,3
phrase,en,and goated bestlife,3
phrase,en,professors very based,3
phrase,en,for internships ang,3
phrase,en,bruh stan genshin,3
phrase,en,petmalu talaga nofilter,3
phrase,en,ppop deserve,3
phrase,en,ppop deserve mo,3
phrase,en,valorant swabe talaga,3
phrase,en,slayed blackpink lit,3
phrase,en,ang kayangkaya finals,3
phrase,en,woah wala,3
phrase,en,sobrang woah wala,3
phrase,en,woah wala akong,3
phrase,en,blackpink sobrang lodi,3
phrase,en,satisfying and nindot,3
phrase,en,impact undefeated talaga,3
phrase,en,talaga period twentytwentyfive,3
phrase,en,dope may,3
phrase,en,so dope may,3
phrase,en,dope may dating,3
phrase,en,satisfying finals,3
phrase,en,and satisfying finals,3
phrase,en,and solid nofilter,3
phrase,en,lodi ootd,3
phrase,en,and lodi ootd,3
phrase,en,love valorant ang,3
phrase,en,events trendingnow,3
phrase,en,campus events trendingnow,3
phrase,en,events trendingnow trendingnow,3
phrase,en,challenges sick,3
phrase,en,viral challenges sick,3
phrase,en,kpop fire and,3
phrase,en,life solid talaga,3
phrase,en,saktongsakto awit,3
phrase,en,thesis sobrang saktongsakto,3
phrase,en,sobrang saktongsakto awit,3
phrase,en,volleyball weekendvibes,3
phrase,en,volleyball weekendvibes weekendvibes,3
phrase,en,life iconic,3
phrase,en,dorm life iconic,3
phrase,en,napakahusay weekendvibes,3
phrase,en,parties so goated,3
phrase,en,ppop yorme,3
phrase,en,satisfying period,3
phrase,en,very satisfying period,3
phrase,en,blackpink sobrang galing,3
phrase,en,exams universitylife,3
phrase,en,exams universitylife universitylife,3
phrase,en,majors nindot,3
phrase,en,majors nindot talaga,3
phrase,en,sb19 main,3
phrase,en,sb19 main character,3
phrase,en,dope charot,3
phrase,en,so dope charot,3
phrase,en,dope charot lang,3
phrase,en,angas deserve,3
phrase,en,sobrang angas deserve,3
phrase,en,angas deserve mo,3
phrase,en,sa new,3
phrase,en,goated understood,3
phrase,en,angat sa new,3
phrase,en,sa new music,3
phrase,en,very goated understood,3
phrase,en,goated understood the,3
phrase,en,vibe talaga sana,3
phrase,en,kayangkaya labyu,3
phrase,en,sobrang kayangkaya labyu,3
phrase,en,events legit and,3
phrase,en,exams kayangkaya and,3
phrase,en,thesis sobrang nindot,3
phrase,en,kpop sick and,3
phrase,en,sick living,3
phrase,en,very sick living,3
phrase,en,sick living for,3
phrase,en,legends legit talaga,3
phrase,en,drama woah talaga,3
phrase,en,parties aprub,3
phrase,en,weekend parties aprub,3
phrase,en,parties aprub talaga,3
phrase,en,sobrang legit sheesh,3
phrase,en,streaming so valid,3
phrase,en,good blackpink sobrang,3
phrase,en,blackpink sobrang woah,3
phrase,en,tiktok lodi talaga,3
phrase,en,thesis solid,3
phrase,en,exams studentlife,3
phrase,en,exams studentlife studentlife,3
phrase,en,vibe iykyk,3
phrase,en,very vibe iykyk,3
phrase,en,appreciate thesis sobrang,3
phrase,en,graduation lit,3
phrase,en,when group,3
phrase,en,different when group,3
phrase,en,when group projects,3
phrase,en,peak and petmalu,3
phrase,en,move passingthevibe,3
phrase,en,we move passingthevibe,3
phrase,en,fresh af wala,3
phrase,en,streaming sheesh,3
phrase,en,galing awit,3
phrase,en,pubg sobrang galing,3
phrase,en,sobrang galing awit,3
phrase,en,challenges ang swabe,3
phrase,en,fire yorme,3
phrase,en,so fire yorme,3
phrase,en,music wala,3
phrase,en,new music wala,3
phrase,en,music wala akong,3
phrase,en,scholarships so legit,3
phrase,en,bts angas,3
phrase,en,tiktok wala,3
phrase,en,tiktok wala akong,3
phrase,en,kpop petmalu,3
phrase,en,sobrang legit awit,3
phrase,en,fire ppop sobrang,3
phrase,en,naol finals,3
phrase,en,thesis so sick,3
phrase,en,giving graduation ang,3
phrase,en,ang solid studentlife,3
phrase,en,kayangkaya talaga 1010,3
phrase,en,valorant valid,3
phrase,en,and saktongsakto nofilter,3
phrase,en,life galing talaga,3
phrase,en,peak keep,3
phrase,en,yung sb19 very,3
phrase,en,very peak keep,3
phrase,en,peak keep slaying,3
phrase,en,lit and nindot,3
phrase,en,and nindot nofilter,3
phrase,en,projects naol,3
phrase,en,group projects naol,3
phrase,en,undefeated period,3
phrase,en,very undefeated period,3
phrase,en,kpop bestlife,3
phrase,en,kpop bestlife bestlife,3
phrase,en,shops angas talaga,3
phrase,en,fire apaka galing,3
phrase,en,professors angas,3
phrase,en,lang bestlife,3
phrase,en,charot lang bestlife,3
phrase,en,scholarships elite and,3
phrase,en,elite and legit,3
phrase,en,graduation twentytwentyfive,3
phrase,en,graduation twentytwentyfive twentytwentyfive,3
phrase,en,projects awit,3
phrase,en,group projects awit,3
phrase,en,yan finals,3
phrase,en,mo yan finals,3
phrase,en,internships swabe talaga,3
phrase,en,lodi naol,3
phrase,en,sobrang lodi naol,3
phrase,en,scholarships ootd,3
phrase,en,scholarships ootd ootd,3
phrase,en,majors petmalu and,3
phrase,en,challenges sobrang legit,3
phrase,en,sobrang legit charaught,3
phrase,en,valorant universitylife,3
phrase,en,valorant universitylife universitylife,3
phrase,en,and swabe collegedays,3
phrase,en,fresh and swabe,3
phrase,en,satisfying talaga apaka,3
phrase,en,volleyball swabe,3
phrase,en,volleyball swabe talaga,3
phrase,en,clean grabe,3
phrase,en,so clean grabe,3
phrase,en,clean grabe yung,3
phrase,en,dating yung section,3
phrase,en,projects goated,3
phrase,en,group projects goated,3
phrase,en,goated talaga apaka,3
phrase,en,fresh weekendvibes,3
phrase,en,and fresh weekendvibes,3
phrase,en,legends sana,3
phrase,en,mobile legends sana,3
phrase,en,legends sana all,3
phrase,en,tiktok saktongsakto,3
phrase,en,saktongsakto talaga no,3
phrase,en,shops iconic,3
phrase,en,coffee shops iconic,3
phrase,en,shops iconic and,3
phrase,en,iconic and legit,3
phrase,en,basketball sana,3
phrase,en,basketball sana all,3
phrase,en,and nindot goalaf,3
phrase,en,petmalu and fire,3
phrase,en,shows so legit,3
phrase,en,swabe apaka,3
phrase,en,sobrang swabe apaka,3
phrase,en,swabe apaka nice,3
phrase,en,ppop angas,3
phrase,en,so legit solid,3
phrase,en,legit solid talaga,3
phrase,en,saktongsakto talaga living,3
phrase,en,shows nofilter,3
phrase,en,netflix shows nofilter,3
phrase,en,shows nofilter nofilter,3
phrase,en,streaming nindot,3
phrase,en,ppop napakahusay,3
phrase,en,grabe yung followers,3
phrase,en,and aprub passingthevibe,3
phrase,en,scholarships woah,3
phrase,en,scholarships so lit,3
phrase,en,professors so sick,3
phrase,en,dope fr,3
phrase,en,very dope fr,3
phrase,en,dope fr fr,3
phrase,en,petmalu yung stans,3
phrase,en,swabe napakahusay,3
phrase,en,sobrang swabe napakahusay,3
phrase,en,shops so vibe,3
phrase,en,good exams ang,3
phrase,en,ang petmalu collegedays,3
phrase,en,tiktok solid talaga,3
phrase,en,and lit ootd,3
phrase,en,memes so valid,3
phrase,en,peak nakakaaliw,3
phrase,en,so peak nakakaaliw,3
phrase,en,peak nakakaaliw yung,3
phrase,en,sa fandom,3
phrase,en,angat sa fandom,3
phrase,en,bts woah,3
phrase,en,bts woah talaga,3
phrase,en,volleyball goated,3
phrase,en,parties elite and,3
phrase,en,fire esports,3
phrase,en,thats fire esports,3
phrase,en,love memes sobrang,3
phrase,en,sobrang lit pak,3
phrase,en,ganern passingthevibe,3
phrase,en,pak ganern passingthevibe,3
phrase,en,anime galing and,3
phrase,en,bussin yorme,3
phrase,en,so bussin yorme,3
phrase,en,dramas twentytwentyfive,3
phrase,en,twitter dramas twentytwentyfive,3
phrase,en,dramas twentytwentyfive twentytwentyfive,3
phrase,en,impact weekendvibes,3
phrase,en,genshin impact weekendvibes,3
phrase,en,impact weekendvibes weekendvibes,3
phrase,en,memes serving,3
phrase,en,petmalu yung memes,3
phrase,en,memes serving looks,3
phrase,en,so lit g,3
phrase,en,based awit,3
phrase,en,so based awit,3
phrase,en,internships saktongsakto,3
phrase,en,internships saktongsakto talaga,3
phrase,en,based and lodi,3
phrase,en,tiktok nofilter,3
phrase,en,tiktok nofilter nofilter,3
phrase,en,majors bussin,3
phrase,en,and lodi goalaf,3
phrase,en,music aprub,3
phrase,en,new music aprub,3
phrase,en,music aprub talaga,3
phrase,en,swabe talaga rent,3
phrase,en,woah talaga keep,3
phrase,en,and legit finals,3
phrase,en,valorant so goals,3
phrase,en,majors aprub and,3
phrase,en,kpop galing talaga,3
phrase,en,labyu passingthevibe,3
phrase,en,drama sobrang witty,3
phrase,en,legends very fresh,3
phrase,en,undefeated nofilter,3
phrase,en,and undefeated nofilter,3
phrase,en,peak apaka,3
phrase,en,trends so peak,3
phrase,en,so peak apaka,3
phrase,en,need midtermseason,3
phrase,en,we need midtermseason,3
phrase,en,shops so legit,3
phrase,en,esports lit,3
phrase,en,esports lit talaga,3
phrase,en,ang angas weekendvibes,3
phrase,en,petmalu yung barkada,3
phrase,en,exams based,3
phrase,en,majors twentytwentyfive,3
phrase,en,bts sheesh,3
phrase,en,drama satisfying,3
phrase,en,relationship drama satisfying,3
phrase,en,satisfying talaga charaught,3
phrase,en,iconic collegedays,3
phrase,en,and iconic collegedays,3
phrase,en,maisip passingthevibe,3
phrase,en,akong maisip passingthevibe,3
phrase,en,graduation fresh,3
phrase,en,clean fr,3
phrase,en,very clean fr,3
phrase,en,clean fr fr,3
phrase,en,blackpink labyu,3
phrase,en,legends pinoypride,3
phrase,en,mobile legends pinoypride,3
phrase,en,legends pinoypride pinoypride,3
phrase,en,scholarships satisfying and,3
phrase,en,thesis wala,3
phrase,en,thesis wala akong,3
phrase,en,nindot pak,3
phrase,en,good graduation sobrang,3
phrase,en,sobrang nindot pak,3
phrase,en,nindot pak ganern,3
phrase,en,astig and iconic,3
phrase,en,kpop ang lit,3
phrase,en,ang lit pinoypride,3
phrase,en,legends napakahusay,3
phrase,en,mobile legends napakahusay,3
phrase,en,ang lit nofilter,3
phrase,en,parties astig talaga,3
phrase,en,napakahusay universitylife,3
phrase,en,tiktok sembreak,3
phrase,en,tiktok sembreak sembreak,3
phrase,en,astig talaga midtermseason,3
phrase,en,internships vibe,3
phrase,en,and aprub universitylife,3
phrase,en,graduation fire,3
phrase,en,drama midtermseason,3
phrase,en,relationship drama midtermseason,3
phrase,en,drama midtermseason midtermseason,3
phrase,en,ang saktongsakto weekendvibes,3
phrase,en,kpop universitylife,3
phrase,en,kpop universitylife universitylife,3
phrase,en,valid solid talaga,3
phrase,en,talaga yung section,3
phrase,en,angas talaga keep,3
phrase,en,on memes ang,3
phrase,en,when blackpink sobrang,3
phrase,en,music swabe,3
phrase,en,new music swabe,3
phrase,en,music swabe talaga,3
phrase,en,projects satisfying,3
phrase,en,group projects satisfying,3
phrase,en,swabe talaga period,3
phrase,en,tiktok ang witty,3
phrase,en,sick pak,3
phrase,en,so sick pak,3
phrase,en,sick pak ganern,3
phrase,en,vibe bestlife,3
phrase,en,and vibe bestlife,3
phrase,en,shows woah talaga,3
phrase,en,scholarships galing,3
phrase,en,scholarships galing talaga,3
phrase,en,bts petmalu,3
phrase,en,undefeated goalaf,3
phrase,en,and undefeated goalaf,3
phrase,en,challenges aprub and,3
phrase,en,sick and witty,3
phrase,en,galing ng fellow,3
phrase,en,nakakaaliw yung exams,3
phrase,en,yung exams lodi,3
phrase,en,exams lodi and,3
phrase,en,vibe talaga sheesh,3
phrase,en,volleyball sobrang angas,3
phrase,en,blackpink ang petmalu,3
phrase,en,assignment with fashion,3
phrase,en,appreciate kpop ang,3
phrase,en,tiktok fresh and,3
phrase,en,blackpink napakahusay,3
phrase,en,kpop bussin,3
phrase,en,bussin talaga apaka,3
phrase,en,so lit pak,3
phrase,en,and angas nofilter,3
phrase,en,bruh stan anime,3
phrase,en,volleyball goals and,3
phrase,en,period nofilter,3
phrase,en,sa coffee,3
phrase,en,shops goals,3
phrase,en,angat sa coffee,3
phrase,en,sa coffee shops,3
phrase,en,coffee shops goals,3
phrase,en,trends g,3
phrase,en,fashion trends g,3
phrase,en,trends g na,3
phrase,en,based apaka,3
