comment,toxicity_level,insult,profanity,threat,identity_hate
Alam mo bang kinasusuklaman ng Panginoon ang Protestant? Susuntukin kita.,2,0,0,1,0
Parurusahan ka ng Diyos dahil sa pangangalunya mo! hindi ka makakapasok sa langit.,2,0,0,1,0
"Kapag nakita kita, Sasaksakin kita.",2,0,0,1,0
Wag kang matutulog nang mahimbing. Titingnan ko profile mo.,2,0,0,1,0
Magdasal ka na. Papatayin kita.,2,0,0,1,0
Susunugin ko ang holy place niyo! May kutsilyo ako.,2,0,0,1,0
Ikaw at ang buong chapel niyo ang Susuntukin ko!,2,0,0,1,0
Wag kang matutulog nang mahimbing. Pupuntahan kita.,2,0,0,1,0
Magdasal ka na. Hihiritan kita.,2,0,0,1,0
Wag kang matutulog nang mahimbing. Titingnan ko profile mo.,2,0,0,1,0
"Kapag nakita kita, Hihiritan kita.",2,0,0,1,0
Magdasal ka na. Bubugbugin kita.,2,0,0,1,0
Hihintayin kita sa labas. Pupuntahan kita.,2,0,0,1,0
Magtago ka na. May baril ako.,2,0,0,1,0
Parurusahan ka ng Kristo dahil sa kasalanan mo! wala kang kaluluwa.,2,0,0,1,0
Hindi ka makakatakas sa akin. Magbabayad ka.,2,0,0,1,0
Alam mo bang kinasusuklaman ng Santa ang Seventh Day Adventist? Susunugin kita.,2,0,0,1,0
Magtago ka na. Hindi ka makakaligtas.,2,0,0,1,0
Dadamputin kita sa bahay mo. Susunugin kita.,2,0,0,1,0
Kinasusuklaman ng Panginoon ang mga tulad mong kulto! mapaparusahan ka panghabang-buhay.,2,0,0,1,0
Magtago ka na. May kutsilyo ako.,2,0,0,1,0
Magdasal ka na. Dudurugin kita.,2,0,0,1,0
Magdasal ka na. Sasaktan kita.,2,0,0,1,0
Babantayan kita hanggang umiyak ka.,2,0,0,1,0
Parurusahan ka ng Manunubos dahil sa pagkamakasarili mo! hindi ka makakapasok sa langit.,2,0,0,1,0
Alam mo bang kinasusuklaman ng Propeta ang Mormons? Susuntukin kita.,2,0,0,1,0
Parurusahan ka ng Diyos dahil sa pagsamba sa diyus-diyosan mo! wala kang kaluluwa.,2,0,0,1,0
Pagsisisihan ng lahat ng Kristiyano ang araw na ito! hindi ka makakapasok sa langit.,2,0,0,1,0
Kaaway mo si Manunubos! hindi ka makakapasok sa langit sa mga tulad mong bulag.,2,0,0,1,0
Alam mo bang kinasusuklaman ng Santo ang Baptist? Tatamaan kita.,2,0,0,1,0
Wag kang matutulog nang mahimbing. Kakausapin ko pamilya mo.,2,0,0,1,0
Magtago ka na. Marami akong kakilala.,2,0,0,1,0
Dadamputin kita sa bahay mo. Hihiritan kita.,2,0,0,1,0
Sasaktan kita hoy pag sinabi mo ulit yan! Hindi ka makakaligtas.,2,0,0,1,0
Kinasusuklaman ng Manunubos ang mga tulad mong bulag! mapupunta ka sa purgataryo.,2,0,0,1,0
Dadamputin kita sa bahay mo. Susuntukin kita.,2,0,0,1,0
Dadamputin kita sa bahay mo. Hihiritan kita.,2,0,0,1,0
Wag kang matutulog nang mahimbing. Hahanapin kita.,2,0,0,1,0
"Kapag nakita kita, Sasaktan kita.",2,0,0,1,0
Kaaway mo si Kristo! mapapahamak ka sa mga tulad mong maling paniniwala.,2,0,0,1,0
Alam mo bang kinasusuklaman ng Hesus ang Dating Daan? Hihiritan kita.,2,0,0,1,0
Papatayin kita ! Hindi ka makakaligtas.,2,0,0,1,0
"Kapag nakita kita, Papatayin kita.",2,0,0,1,0
Nasa impyerno ang lugar mo inutil! Ipapadala kita doon mapupunta ka sa purgataryo.,2,0,0,1,0
Papatayin ko lahat ng Seventh Day Adventist tulad mo! May kilala akong pulis.,2,0,0,1,0
Kinasusuklaman ng Kristo ang mga tulad mong mapaglinlang! wala kang kaluluwa.,2,0,0,1,0
Magdasal ka na. Papatayin kita.,2,0,0,1,0
Babantayan kita hanggang wala ka nang pamilya.,2,0,0,1,0
Ikaw at ang buong prayer room niyo ang Hihiritan ko!,2,0,0,1,0
Nasa impyerno ang lugar mo gago! Ipapadala kita doon hindi ka makakapasok sa langit.,2,0,0,1,0
Magtago ka na. Hindi ka makakaligtas.,2,0,0,1,0
Magdasal ka na. Tatamaan kita.,2,0,0,1,0
Nasa impyerno ang lugar mo lalaki! Ipapadala kita doon hindi ka maliligtas.,2,0,0,1,0
Nasa impyerno ang lugar mo gago! Ipapadala kita doon masusunog ka sa impyerno.,2,0,0,1,0
Kaaway mo si Jesus! mapapahamak ka sa mga tulad mong kulto.,2,0,0,1,0
Papatayin ko lahat ng Hindu tulad mo! Hindi mo alam kung sino ako.,2,0,0,1,0
Magdasal ka na. Bubugbugin kita.,2,0,0,1,0
Hindi ka makakatakas sa akin. Aabangan kita.,2,0,0,1,0
Wag kang matutulog nang mahimbing. Kakausapin ko pamilya mo.,2,0,0,1,0
Pagsisisihan ng lahat ng Muslim ang araw na ito! masusunog ka sa impyerno.,2,0,0,1,0
"Kapag nakita kita, Papatayin kita.",2,0,0,1,0
Kinasusuklaman ng Ama ang mga tulad mong naligaw! mapapahamak ka.,2,0,0,1,0
Alam mo bang kinasusuklaman ng Propeta ang Evangelista? Tatamaan kita.,2,0,0,1,0
Papatayin kita bakla! May pamilya ako na gang.,2,0,0,1,0
Alam mo bang kinasusuklaman ng Kristo ang Tao? Sasaktan kita.,2,0,0,1,0
Magdasal ka na. Sasaktan kita.,2,0,0,1,0
Hihintayin kita sa labas. Magbabayad ka.,2,0,0,1,0
Hindi ka makakatakas sa akin. Ipapahanap kita.,2,0,0,1,0
Magdasal ka na. Babanatan kita.,2,0,0,1,0
Kaaway mo si Buddha! hindi ka maliligtas sa mga tulad mong maling paniniwala.,2,0,0,1,0
Susunugin ko ang templo niyo! Hindi mo alam kung sino ako.,2,0,0,1,0
Magtago ka na. May kutsilyo ako.,2,0,0,1,0
Parurusahan ka ng Manunubos dahil sa kawalang-galang mo! mahaharap ka sa paghuhukom.,2,0,0,1,0
Parurusahan ka ng Bathala dahil sa kawalang-galang mo! masusunog ka sa impyerno.,2,0,0,1,0
Babantayan kita hanggang magmakaawa ka.,2,0,0,1,0
Wag kang matutulog nang mahimbing. Aalamin ko address mo.,2,0,0,1,0
Ikaw at ang buong prayer room niyo ang Susuntukin ko!,2,0,0,1,0
Pagsisisihan ng lahat ng Katoliko ang araw na ito! mahaharap ka sa paghuhukom.,2,0,0,1,0
Papatayin kita lods! Kasapi ako ng syndicate.,2,0,0,1,0
Nasa impyerno ang lugar mo bata! Ipapadala kita doon hindi ka makakapasok sa langit.,2,0,0,1,0
Sasaktan kita pre pag binanggit mo yan! May kilala akong pulis.,2,0,0,1,0
Pagsisisihan ng lahat ng Born Again ang araw na ito! mapaparusahan ka panghabang-buhay.,2,0,0,1,0
Hihintayin kita sa labas. Magsisisi ka.,2,0,0,1,0
Nasa impyerno ang lugar mo ate! Ipapadala kita doon hindi ka maliligtas.,2,0,0,1,0
Kinasusuklaman ng Jesus ang mga tulad mong nagmamaganda! wala kang kaluluwa.,2,0,0,1,0
"Kill all niggers.   I have hard, that others have said this.. should this be included? That racists sometimes say these.",2,0,0,1,1
Whoever put a notices on my page. I will kill u,2,0,0,1,0
but ew He was a f?g which is against nature and is the most disgusting thing. Youre not a woman are you? Sexism is wrong. Being wrong is for women.,2,0,0,0,1
To Huldra I sincerely hope you die. 124.180.167.228,2,0,0,1,0
I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to,2,0,0,1,0
I am going to murder ZimZalaBim ST47 for being evil homosexual jews.,2,0,0,1,1
{{Unblock|Unblock or I'll kill you.,2,0,0,1,0
KILL YOURSELF. KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF,2,0,0,1,0
Wow dude.  As your physician I suggest you slit your wrists.,2,0,0,1,0
i will kill you and wear your skin like a robe!,2,0,0,1,0
"You Hurt My Feelings For The Last Time, Gladys!!!!!!! Try THAT One More Time I Will Hunt You Down And Murder You!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! P.S. I Mean It!!!!!!!!!!!!!!!!!!!!!!!!!",2,0,0,1,0
hi were bp [PARODIE] hello were gonna kill the gulf and yo and spill oil on your body and light ya up and shoot ya dead bodie cause were evil,2,0,0,1,0
I am going to rape you dead. If you revert my changes again I will fucking rape you dead.,2,0,0,1,0
you're hot i will rape you ;),2,0,0,1,0
Graeme Bartlet MUST die,2,0,0,1,0
if i find you i will hang you,2,0,0,1,0
"other diseases and misfortunes, who must wait as a poor servant, with money and property and everything I have! I wish they were in hell with the other Jews and whomsoever they would like to have with them.",2,0,0,0,1
"no worries We will use another account, and will not stop until wikipedia stops pushing the evil, sin filled gay agenda",2,0,0,0,1
JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALE,2,0,0,1,0
